Source,Target,Type,Id,Label,timeset,Weight,0
junior,vão,Undirected,22780,,,1,0
junior,acquaria,Undirected,22779,,,1,0
acquaria,surtando,Undirected,22789,,,1,0
acquaria,fala,Undirected,22788,,,1,0
acquaria,assistidos,Undirected,22787,,,1,0
acquaria,poder,Undirected,22786,,,1,0
acquaria,vão,Undirected,22785,,,1,0
vão,💝,Undirected,22827,,,1,0
vão,️,Undirected,22826,,,1,0
vão,❤,Undirected,22825,,,1,0
vão,💞,Undirected,22824,,,1,0
vão,🥺,Undirected,22823,,,1,0
vão,catálogo,Undirected,22822,,,1,0
vão,chegará,Undirected,22821,,,1,0
vão,títulos,Undirected,22820,,,1,0
vão,novos,Undirected,22819,,,1,0
vão,anunciar,Undirected,22818,,,1,0
vão,semana,Undirected,22817,,,1,0
vão,fim,Undirected,22816,,,1,0
vão,nesse,Undirected,22815,,,1,0
vão,ainda,Undirected,22814,,,1,0
vão,so,Undirected,22813,,,1,0
vão,that's,Undirected,22812,,,1,0
vão,raven,Undirected,22810,,,2,1
vão,visões,Undirected,22809,,,1,0
vão,@icewolf_17,Undirected,22808,,,1,0
vão,@disneychannelbr,Undirected,22807,,,1,0
vão,preferido,Undirected,22806,,,1,0
vão,filme,Undirected,22805,,,1,0
vão,vulgo,Undirected,22804,,,1,0
vão,perdido,Undirected,22803,,,1,0
vão,reino,Undirected,22802,,,1,0
vão,atlantis,Undirected,22801,,,1,0
vão,vendo,Undirected,22800,,,1,0
vão,tá,Undirected,22799,,,1,0
vão,aqui,Undirected,22798,,,1,0
vão,adm,Undirected,22797,,,1,0
vão,conta,Undirected,22795,,,1,0
vão,baixaram,Undirected,22794,,,1,0
vão,surtando,Undirected,22793,,,1,0
vão,fala,Undirected,22792,,,1,0
vão,assistidos,Undirected,22791,,,1,0
vão,poder,Undirected,22790,,,1,0
poder,surtando,Undirected,22830,,,1,0
poder,fala,Undirected,22829,,,1,0
poder,assistidos,Undirected,22828,,,1,0
assistidos,surtando,Undirected,22832,,,1,0
assistidos,fala,Undirected,22831,,,1,0
fala,surtando,Undirected,22833,,,1,0
feiticeiros,maratonando,Undirected,22855,,,1,0
feiticeiros,ja,Undirected,22854,,,1,0
feiticeiros,aliás,Undirected,22853,,,1,0
feiticeiros,maratona,Undirected,22852,,,1,0
feiticeiros,comecei,Undirected,22851,,,1,0
feiticeiros,vi,Undirected,22850,,,1,0
feiticeiros,waverly,Undirected,22843,,,4,3
feiticeiros,desde,Undirected,22842,,,1,0
feiticeiros,mini,Undirected,22841,,,1,0
feiticeiros,place,Undirected,22835,,,5,4
feiticeiros,warvely,Undirected,22834,,,1,0
warvely,place,Undirected,22856,,,1,0
place,maratonando,Undirected,22872,,,1,0
place,ja,Undirected,22871,,,1,0
place,aliás,Undirected,22870,,,1,0
place,maratona,Undirected,22869,,,1,0
place,comecei,Undirected,22868,,,1,0
place,vi,Undirected,22867,,,1,0
place,waverly,Undirected,22860,,,4,3
place,desde,Undirected,22859,,,1,0
place,mini,Undirected,22858,,,1,0
rever,futuro,Undirected,24090,,,2,1
rever,listinha,Undirected,24086,,,2,1
rever,colocar,Undirected,24084,,,2,1
rever,dá,Undirected,24082,,,2,1
rever,brasil,Undirected,24080,,,2,1
rever,streaming,Undirected,24078,,,2,1
rever,entrarem,Undirected,24076,,,2,1
rever,algumas,Undirected,24074,,,2,1
rever,apesar,Undirected,24072,,,2,1
rever,sobre,Undirected,24070,,,2,1
rever,vídeo,Undirected,24068,,,2,1
rever,fevereiro,Undirected,24066,,,2,1
rever,vamos,Undirected,24061,,,1,0
rever,@meusegredo,Undirected,24059,,,1,0
rever,obrigado,Undirected,24058,,,1,0
rever,hahahaha,Undirected,24057,,,1,0
rever,assistiram,Undirected,24056,,,1,0
rever,esposa,Undirected,24055,,,1,0
rever,filha,Undirected,24054,,,1,0
rever,avatar,Undirected,24053,,,1,0
avatar,@meusegredo,Undirected,24097,,,1,0
avatar,obrigado,Undirected,24096,,,1,0
avatar,hahahaha,Undirected,24095,,,1,0
avatar,assistiram,Undirected,24094,,,1,0
avatar,esposa,Undirected,24093,,,1,0
avatar,filha,Undirected,24092,,,1,0
filha,@meusegredo,Undirected,24102,,,1,0
filha,obrigado,Undirected,24101,,,1,0
filha,hahahaha,Undirected,24100,,,1,0
filha,assistiram,Undirected,24099,,,1,0
filha,esposa,Undirected,24098,,,1,0
esposa,@meusegredo,Undirected,24106,,,1,0
esposa,obrigado,Undirected,24105,,,1,0
esposa,hahahaha,Undirected,24104,,,1,0
esposa,assistiram,Undirected,24103,,,1,0
assistiram,@meusegredo,Undirected,24109,,,1,0
assistiram,obrigado,Undirected,24108,,,1,0
assistiram,hahahaha,Undirected,24107,,,1,0
hahahaha,@meusegredo,Undirected,24111,,,1,0
hahahaha,obrigado,Undirected,24110,,,1,0
obrigado,@meusegredo,Undirected,24112,,,1,0
umas,"#hannahmontana",Undirected,24174,,,1,0
umas,nome,Undirected,24173,,,1,0
umas,honrar,Undirected,24172,,,1,0
umas,tá,Undirected,24171,,,1,0
umas,hd,Undirected,24170,,,1,0
umas,remasterizar,Undirected,24169,,,1,0
umas,anos,Undirected,24168,,,1,0
umas,quantos,Undirected,24167,,,1,0
umas,demorar,Undirected,24166,,,1,0
umas,caramba,Undirected,24165,,,1,0
umas,sd,Undirected,24164,,,1,0
umas,disponível,Undirected,24163,,,1,0
umas,@disney,Undirected,24162,,,1,0
umas,sucesso,Undirected,24161,,,1,0
umas,vejo,Undirected,24160,,,1,0
umas,olho,Undirected,24159,,,1,0
umas,semana,Undirected,24156,,,1,0
semana,💝,Undirected,24215,,,1,0
semana,️,Undirected,24214,,,1,0
semana,❤,Undirected,24213,,,1,0
semana,💞,Undirected,24212,,,1,0
semana,🥺,Undirected,24211,,,1,0
semana,catálogo,Undirected,24210,,,1,0
semana,chegará,Undirected,24209,,,1,0
semana,títulos,Undirected,24208,,,1,0
semana,novos,Undirected,24207,,,1,0
semana,anunciar,Undirected,24206,,,1,0
semana,fim,Undirected,24205,,,1,0
semana,nesse,Undirected,24204,,,1,0
semana,ainda,Undirected,24203,,,1,0
semana,so,Undirected,24202,,,1,0
semana,that's,Undirected,24201,,,1,0
semana,raven,Undirected,24199,,,2,1
semana,visões,Undirected,24198,,,1,0
semana,@icewolf_17,Undirected,24197,,,1,0
semana,@disneychannelbr,Undirected,24196,,,1,0
semana,feliz,Undirected,24195,,,1,0
semana,fez,Undirected,24194,,,1,0
semana,ai,Undirected,24192,,,2,1
semana,caribe,Undirected,24191,,,1,0
semana,piratas,Undirected,24190,,,1,0
semana,maratona,Undirected,24189,,,1,0
semana,final,Undirected,24188,,,1,0
semana,ii,Undirected,24187,,,1,0
semana,frozen,Undirected,24186,,,1,0
semana,leão,Undirected,24185,,,1,0
semana,rei,Undirected,24184,,,1,0
semana,vendo,Undirected,24183,,,1,0
semana,realizo,Undirected,24182,,,1,0
dama,perfeito,Undirected,24245,,,1,0
dama,emocionando,Undirected,24244,,,1,0
dama,action,Undirected,24242,,,2,1
dama,live,Undirected,24240,,,2,1
dama,valer,Undirected,24239,,,1,0
dama,🐕,Undirected,24237,,,1,0
dama,🐩,Undirected,24236,,,1,0
dama,vamos,Undirected,24235,,,1,0
dama,ahhhhhhhhhh,Undirected,24234,,,1,0
dama,️,Undirected,24229,,,5,4
dama,❤,Undirected,24224,,,5,4
dama,vagabundo,Undirected,24219,,,5,4
dama,comecei,Undirected,24218,,,1,0
dama,ligada,Undirected,24217,,,1,0
dama,vagabundos,Undirected,24216,,,1,0
mini,😂,Undirected,24270,,,1,0
mini,waverly,Undirected,24264,,,1,0
mini,desde,Undirected,24263,,,1,0
desde,waverly,Undirected,24271,,,1,0
waverly,maratonando,Undirected,24279,,,1,0
waverly,ja,Undirected,24278,,,1,0
waverly,aliás,Undirected,24277,,,1,0
waverly,maratona,Undirected,24276,,,1,0
waverly,comecei,Undirected,24275,,,1,0
waverly,vi,Undirected,24274,,,1,0
vamos,❤,Undirected,24301,,,1,0
vamos,sapo,Undirected,24300,,,1,0
vamos,princesa,Undirected,24299,,,1,0
vamos,lendário,Undirected,24296,,,1,0
vamos,perfeito,Undirected,24295,,,1,0
vamos,icônico,Undirected,24294,,,1,0
vamos,filme,Undirected,24293,,,1,0
vamos,🐕,Undirected,24292,,,1,0
vamos,🐩,Undirected,24291,,,1,0
vamos,vagabundo,Undirected,24290,,,1,0
vamos,ahhhhhhhhhh,Undirected,24289,,,1,0
ligada,️,Undirected,24326,,,4,3
ligada,❤,Undirected,24322,,,4,3
ligada,vagabundo,Undirected,24321,,,1,0
ligada,comecei,Undirected,24320,,,1,0
comecei,mar,Undirected,24352,,,1,0
comecei,retorno,Undirected,24351,,,1,0
comecei,2,Undirected,24350,,,1,0
comecei,sereia,Undirected,24349,,,1,0
comecei,pequena,Undirected,24348,,,1,0
comecei,temporada,Undirected,24343,,,1,0
comecei,resto,Undirected,24342,,,1,0
comecei,cade,Undirected,24341,,,1,0
comecei,inclusive,Undirected,24340,,,1,0
comecei,maratona,Undirected,24339,,,1,0
comecei,️,Undirected,24335,,,4,3
comecei,❤,Undirected,24331,,,4,3
comecei,vagabundo,Undirected,24330,,,1,0
vagabundo,perfeito,Undirected,24373,,,1,0
vagabundo,emocionando,Undirected,24372,,,1,0
vagabundo,action,Undirected,24370,,,2,1
vagabundo,live,Undirected,24368,,,2,1
vagabundo,valer,Undirected,24367,,,1,0
vagabundo,🐕,Undirected,24365,,,1,0
vagabundo,🐩,Undirected,24364,,,1,0
vagabundo,ahhhhhhhhhh,Undirected,24363,,,1,0
vagabundo,️,Undirected,24358,,,5,4
vagabundo,❤,Undirected,24353,,,5,4
"❤",😭,Undirected,24467,,,1,0
"❤",feliz,Undirected,24466,,,1,0
"❤",preciosidade,Undirected,24465,,,1,0
"❤",sério,Undirected,24464,,,1,0
"❤",🏼,Undirected,24463,,,1,0
"❤",🙌,Undirected,24462,,,1,0
"❤",ar,Undirected,24461,,,1,0
"❤",bracinhos,Undirected,24459,,,1,0
"❤",joga,Undirected,24458,,,1,0
"❤",encantadoaapaixonadoa,Undirected,24457,,,1,0
"❤",%,Undirected,24456,,,1,0
"❤",100,Undirected,24455,,,1,0
"❤",😊,Undirected,24454,,,1,0
"❤",todos,Undirected,24453,,,1,0
"❤",wars,Undirected,24452,,,1,0
"❤",star,Undirected,24451,,,1,0
"❤",linda,Undirected,24450,,,1,0
"❤",página,Undirected,24449,,,1,0
"❤",abriu,Undirected,24448,,,1,0
"❤",logo,Undirected,24447,,,1,0
"❤",foto,Undirected,24446,,,1,0
"❤",child,Undirected,24445,,,1,0
"❤",escolhi,Undirected,24444,,,1,0
"❤",amei,Undirected,24443,,,1,0
"❤",tá,Undirected,24441,,,1,0
"❤",💝,Undirected,24440,,,1,0
"❤",💞,Undirected,24439,,,1,0
"❤",🥺,Undirected,24437,,,2,1
"❤",catálogo,Undirected,24436,,,1,0
"❤",chegará,Undirected,24435,,,1,0
"❤",títulos,Undirected,24433,,,2,1
"❤",novos,Undirected,24432,,,1,0
"❤",anunciar,Undirected,24431,,,1,0
"❤",fim,Undirected,24430,,,1,0
"❤",nesse,Undirected,24429,,,1,0
"❤",ainda,Undirected,24428,,,1,0
"❤",so,Undirected,24427,,,1,0
"❤",that's,Undirected,24426,,,1,0
"❤",raven,Undirected,24424,,,2,1
"❤",visões,Undirected,24423,,,1,0
"❤",@icewolf_17,Undirected,24422,,,1,0
"❤",@disneychannelbr,Undirected,24421,,,1,0
"❤",sapo,Undirected,24420,,,1,0
"❤",princesa,Undirected,24419,,,1,0
"❤",lendário,Undirected,24416,,,1,0
"❤",perfeito,Undirected,24415,,,1,0
"❤",icônico,Undirected,24414,,,1,0
"❤",filme,Undirected,24413,,,1,0
"❤",@disney,Undirected,24408,,,1,0
"❤","#themandalorian",Undirected,24400,,,2,1
"❤",❤,Undirected,24394,,,6,5
"❤",️,Undirected,24374,,,20,19
"️",😭,Undirected,24587,,,1,0
"️",feliz,Undirected,24586,,,1,0
"️",preciosidade,Undirected,24585,,,1,0
"️",sério,Undirected,24584,,,1,0
"️",🏼,Undirected,24583,,,1,0
"️",🙌,Undirected,24582,,,1,0
"️",ar,Undirected,24581,,,1,0
"️",bracinhos,Undirected,24579,,,1,0
"️",joga,Undirected,24578,,,1,0
"️",encantadoaapaixonadoa,Undirected,24577,,,1,0
"️",%,Undirected,24576,,,1,0
"️",100,Undirected,24575,,,1,0
"️",terminar,Undirected,24573,,,2,1
"️",conseguir,Undirected,24571,,,2,1
"️",filme,Undirected,24569,,,2,1
"️",coloquei,Undirected,24567,,,2,1
"️",violetta,Undirected,24565,,,2,1
"️",10,Undirected,24561,,,2,1
"️",top,Undirected,24559,,,2,1
"️",amo,Undirected,24557,,,2,1
"️","#garotaconheceomundo",Undirected,24555,,,2,1
"️",correndo,Undirected,24553,,,2,1
"️","#themandalorian",Undirected,24552,,,1,0
"️",😊,Undirected,24551,,,1,0
"️",todos,Undirected,24550,,,1,0
"️",wars,Undirected,24549,,,1,0
"️",star,Undirected,24548,,,1,0
"️",linda,Undirected,24547,,,1,0
"️",página,Undirected,24546,,,1,0
"️",abriu,Undirected,24545,,,1,0
"️",logo,Undirected,24544,,,1,0
"️",foto,Undirected,24543,,,1,0
"️",child,Undirected,24542,,,1,0
"️",escolhi,Undirected,24541,,,1,0
"️",amei,Undirected,24540,,,1,0
"️",tá,Undirected,24538,,,1,0
"️",💝,Undirected,24537,,,1,0
"️",💞,Undirected,24536,,,1,0
"️",🥺,Undirected,24534,,,2,1
"️",catálogo,Undirected,24533,,,1,0
"️",chegará,Undirected,24532,,,1,0
"️",títulos,Undirected,24530,,,2,1
"️",novos,Undirected,24529,,,1,0
"️",anunciar,Undirected,24528,,,1,0
"️",fim,Undirected,24527,,,1,0
"️",nesse,Undirected,24526,,,1,0
"️",ainda,Undirected,24525,,,1,0
"️",so,Undirected,24524,,,1,0
"️",that's,Undirected,24523,,,1,0
"️",raven,Undirected,24521,,,2,1
"️",visões,Undirected,24520,,,1,0
"️",@icewolf_17,Undirected,24519,,,1,0
"️",@disneychannelbr,Undirected,24518,,,1,0
"️",🎊,Undirected,24515,,,3,2
"️",🤡,Undirected,24509,,,6,5
"️",♥,Undirected,24496,,,13,12
"️",😍,Undirected,24487,,,9,8
"️",simpsons,Undirected,24484,,,3,2
"️",temporadas,Undirected,24481,,,3,2
"️",30,Undirected,24478,,,3,2
"️",️,Undirected,24468,,,10,9
colocar,futuro,Undirected,24613,,,2,1
colocar,listinha,Undirected,24609,,,2,1
colocar,dá,Undirected,24607,,,2,1
colocar,brasil,Undirected,24605,,,2,1
colocar,streaming,Undirected,24603,,,2,1
colocar,entrarem,Undirected,24601,,,2,1
colocar,algumas,Undirected,24599,,,2,1
colocar,apesar,Undirected,24597,,,2,1
colocar,sobre,Undirected,24595,,,2,1
colocar,vídeo,Undirected,24593,,,2,1
colocar,fevereiro,Undirected,24591,,,2,1
escolhi,"#themandalorian",Undirected,24732,,,1,0
escolhi,😊,Undirected,24731,,,1,0
escolhi,títulos,Undirected,24730,,,1,0
escolhi,todos,Undirected,24729,,,1,0
escolhi,wars,Undirected,24728,,,1,0
escolhi,star,Undirected,24727,,,1,0
escolhi,linda,Undirected,24726,,,1,0
escolhi,página,Undirected,24725,,,1,0
escolhi,abriu,Undirected,24724,,,1,0
escolhi,logo,Undirected,24723,,,1,0
escolhi,foto,Undirected,24722,,,1,0
escolhi,child,Undirected,24721,,,1,0
escolhi,amei,Undirected,24720,,,1,0
escolhi,tá,Undirected,24718,,,1,0
vejo,"#hannahmontana",Undirected,24855,,,1,0
vejo,nome,Undirected,24854,,,1,0
vejo,honrar,Undirected,24853,,,1,0
vejo,tá,Undirected,24852,,,1,0
vejo,hd,Undirected,24851,,,1,0
vejo,remasterizar,Undirected,24850,,,1,0
vejo,anos,Undirected,24849,,,1,0
vejo,quantos,Undirected,24848,,,1,0
vejo,demorar,Undirected,24847,,,1,0
vejo,caramba,Undirected,24846,,,1,0
vejo,sd,Undirected,24845,,,1,0
vejo,disponível,Undirected,24844,,,1,0
vejo,@disney,Undirected,24843,,,1,0
vejo,sucesso,Undirected,24842,,,1,0
vejo,olho,Undirected,24841,,,1,0
vejo,😂,Undirected,24840,,,1,0
vejo,twitter,Undirected,24839,,,1,0
vejo,aqui,Undirected,24838,,,1,0
vejo,aclamação,Undirected,24837,,,1,0
vejo,aguentava,Undirected,24836,,,1,0
vejo,😎,Undirected,24835,,,1,0
vejo,hamilton,Undirected,24834,,,1,0
hamilton,favor,Undirected,24872,,,1,0
hamilton,português,Undirected,24871,,,1,0
hamilton,legendado,Undirected,24870,,,1,0
hamilton,metade,Undirected,24869,,,1,0
hamilton,serviço,Undirected,24868,,,1,0
hamilton,disponibilizando,Undirected,24867,,,1,0
hamilton,sério,Undirected,24866,,,1,0
hamilton,ai,Undirected,24864,,,1,0
hamilton,party,Undirected,24863,,,1,0
hamilton,watch,Undirected,24862,,,1,0
hamilton,😂,Undirected,24861,,,1,0
hamilton,twitter,Undirected,24860,,,1,0
hamilton,aqui,Undirected,24859,,,1,0
hamilton,aclamação,Undirected,24858,,,1,0
hamilton,aguentava,Undirected,24857,,,1,0
hamilton,😎,Undirected,24856,,,1,0
"😎",😂,Undirected,24877,,,1,0
"😎",twitter,Undirected,24876,,,1,0
"😎",aqui,Undirected,24875,,,1,0
"😎",aclamação,Undirected,24874,,,1,0
"😎",aguentava,Undirected,24873,,,1,0
aguentava,😂,Undirected,24881,,,1,0
aguentava,twitter,Undirected,24880,,,1,0
aguentava,aqui,Undirected,24879,,,1,0
aguentava,aclamação,Undirected,24878,,,1,0
aclamação,😂,Undirected,24884,,,1,0
aclamação,twitter,Undirected,24883,,,1,0
aclamação,aqui,Undirected,24882,,,1,0
aqui,preferido,Undirected,24905,,,1,0
aqui,filme,Undirected,24904,,,1,0
aqui,vulgo,Undirected,24903,,,1,0
aqui,perdido,Undirected,24902,,,1,0
aqui,reino,Undirected,24901,,,1,0
aqui,atlantis,Undirected,24900,,,1,0
aqui,vendo,Undirected,24899,,,1,0
aqui,adm,Undirected,24898,,,1,0
aqui,conta,Undirected,24897,,,1,0
aqui,baixaram,Undirected,24896,,,1,0
aqui,mikey,Undirected,24895,,,1,0
aqui,curtir,Undirected,24894,,,1,0
aqui,casa,Undirected,24892,,,2,1
aqui,ar,Undirected,24890,,,1,0
aqui,tá,Undirected,24888,,,2,1
aqui,consertar,Undirected,24887,,,1,0
aqui,😂,Undirected,24886,,,1,0
aqui,twitter,Undirected,24885,,,1,0
twitter,😂,Undirected,24906,,,1,0
ahhhhhhhhhh,🐕,Undirected,24968,,,1,0
ahhhhhhhhhh,🐩,Undirected,24967,,,1,0
"🐩",🐕,Undirected,24969,,,1,0
brasil,futuro,Undirected,25021,,,2,1
brasil,listinha,Undirected,25017,,,2,1
brasil,dá,Undirected,25015,,,2,1
brasil,streaming,Undirected,25013,,,2,1
brasil,entrarem,Undirected,25011,,,2,1
brasil,algumas,Undirected,25009,,,2,1
brasil,apesar,Undirected,25007,,,2,1
brasil,sobre,Undirected,25005,,,2,1
brasil,vídeo,Undirected,25003,,,2,1
brasil,fevereiro,Undirected,25001,,,2,1
brasil,disponível,Undirected,25000,,,1,0
brasil,país,Undirected,24997,,,1,0
brasil,mcguire,Undirected,24994,,,1,0
brasil,lizzie,Undirected,24993,,,1,0
ana,momento,Undirected,25071,,,1,0
ana,esperei,Undirected,25070,,,1,0
ana,vi,Undirected,25069,,,1,0
ana,decepcionem,Undirected,25067,,,2,1
ana,gonies,Undirected,25065,,,2,1
ana,pimentinha,Undirected,25063,,,2,1
ana,patos,Undirected,25061,,,2,1
ana,super,Undirected,25059,,,2,1
ana,quack,Undirected,25057,,,2,1
ana,tv,Undirected,25055,,,2,1
ana,pateta,Undirected,25053,,,2,1
ana,turma,Undirected,25051,,,2,1
ana,cruj,Undirected,25049,,,2,1
ana,geração,Undirected,25047,,,2,1
ana,velhinhos,Undirected,25045,,,2,1
ana,desenhos,Undirected,25043,,,2,1
ana,cadê,Undirected,25042,,,1,0
ainda,💝,Undirected,25232,,,1,0
ainda,💞,Undirected,25231,,,1,0
ainda,🥺,Undirected,25230,,,1,0
ainda,catálogo,Undirected,25229,,,1,0
ainda,chegará,Undirected,25228,,,1,0
ainda,títulos,Undirected,25227,,,1,0
ainda,novos,Undirected,25226,,,1,0
ainda,anunciar,Undirected,25225,,,1,0
ainda,fim,Undirected,25224,,,1,0
ainda,nesse,Undirected,25223,,,1,0
ainda,so,Undirected,25222,,,1,0
ainda,that's,Undirected,25221,,,1,0
ainda,raven,Undirected,25219,,,2,1
ainda,visões,Undirected,25218,,,1,0
ainda,@icewolf_17,Undirected,25217,,,1,0
ainda,@disneychannelbr,Undirected,25216,,,1,0
ainda,tv,Undirected,25209,,,1,0
tv,momento,Undirected,25288,,,1,0
tv,esperei,Undirected,25287,,,1,0
tv,vi,Undirected,25286,,,1,0
tv,decepcionem,Undirected,25284,,,2,1
tv,gonies,Undirected,25282,,,2,1
tv,pimentinha,Undirected,25280,,,2,1
tv,patos,Undirected,25278,,,2,1
tv,super,Undirected,25276,,,2,1
tv,quack,Undirected,25274,,,2,1
tv,pateta,Undirected,25272,,,2,1
tv,turma,Undirected,25270,,,2,1
tv,cruj,Undirected,25268,,,2,1
tv,geração,Undirected,25266,,,2,1
tv,velhinhos,Undirected,25264,,,2,1
tv,desenhos,Undirected,25262,,,2,1
tv,cadê,Undirected,25261,,,1,0
tv,streaming,Undirected,25256,,,1,0
lizzie,branca,Undirected,25353,,,1,0
lizzie,casa,Undirected,25352,,,1,0
lizzie,cory,Undirected,25351,,,1,0
lizzie,bordo,Undirected,25350,,,1,0
lizzie,gêmeos,Undirected,25349,,,1,0
lizzie,cody,Undirected,25348,,,1,0
lizzie,zack,Undirected,25347,,,1,0
lizzie,sentido,Undirected,25346,,,1,0
lizzie,derek,Undirected,25345,,,1,0
lizzie,raven,Undirected,25344,,,1,0
lizzie,visões,Undirected,25343,,,1,0
lizzie,anual,Undirected,25342,,,1,0
lizzie,plano,Undirected,25341,,,1,0
lizzie,assinar,Undirected,25340,,,1,0
lizzie,fez,Undirected,25339,,,1,0
lizzie,disponível,Undirected,25338,,,1,0
lizzie,país,Undirected,25335,,,1,0
lizzie,mcguire,Undirected,25331,,,2,1
mcguire,branca,Undirected,25374,,,1,0
mcguire,casa,Undirected,25373,,,1,0
mcguire,cory,Undirected,25372,,,1,0
mcguire,bordo,Undirected,25371,,,1,0
mcguire,gêmeos,Undirected,25370,,,1,0
mcguire,cody,Undirected,25369,,,1,0
mcguire,zack,Undirected,25368,,,1,0
mcguire,sentido,Undirected,25367,,,1,0
mcguire,derek,Undirected,25366,,,1,0
mcguire,raven,Undirected,25365,,,1,0
mcguire,visões,Undirected,25364,,,1,0
mcguire,anual,Undirected,25363,,,1,0
mcguire,plano,Undirected,25362,,,1,0
mcguire,assinar,Undirected,25361,,,1,0
mcguire,fez,Undirected,25360,,,1,0
mcguire,disponível,Undirected,25359,,,1,0
mcguire,país,Undirected,25356,,,1,0
país,😣,Undirected,25422,,,2,1
país,dessa,Undirected,25420,,,2,1
país,excelência,Undirected,25418,,,2,1
país,decepcionado,Undirected,25416,,,2,1
país,país,Undirected,25415,,,1,0
país,idioma,Undirected,25413,,,2,1
país,legenda,Undirected,25411,,,2,1
país,títulos,Undirected,25409,,,2,1
país,chega,Undirected,25407,,,2,1
país,chegar,Undirected,25405,,,2,1
país,ano,Undirected,25403,,,2,1
país,levou,Undirected,25401,,,2,1
país,tamanho,Undirected,25399,,,2,1
país,desse,Undirected,25397,,,2,1
país,streaming,Undirected,25395,,,2,1
país,sistema,Undirected,25393,,,2,1
país,despreparo,Undirected,25391,,,2,1
país,ótimo,Undirected,25389,,,2,1
país,mostrou,Undirected,25387,,,2,1
país,disponível,Undirected,25386,,,1,0
disponível,"#hannahmontana",Undirected,25441,,,1,0
disponível,nome,Undirected,25440,,,1,0
disponível,honrar,Undirected,25439,,,1,0
disponível,tá,Undirected,25438,,,1,0
disponível,hd,Undirected,25437,,,1,0
disponível,remasterizar,Undirected,25436,,,1,0
disponível,anos,Undirected,25435,,,1,0
disponível,quantos,Undirected,25434,,,1,0
disponível,demorar,Undirected,25433,,,1,0
disponível,caramba,Undirected,25432,,,1,0
disponível,sd,Undirected,25431,,,1,0
disponível,@disney,Undirected,25430,,,1,0
disponível,sucesso,Undirected,25429,,,1,0
disponível,olho,Undirected,25428,,,1,0
hsm,jurava,Undirected,25443,,,1,0
hsm,episódio,Undirected,25442,,,1,0
episódio,jurava,Undirected,25445,,,1,0
consertar,ar,Undirected,25459,,,1,0
consertar,tá,Undirected,25458,,,1,0
tá,"#themandalorian",Undirected,25497,,,1,0
tá,😊,Undirected,25496,,,1,0
tá,títulos,Undirected,25495,,,1,0
tá,todos,Undirected,25494,,,1,0
tá,wars,Undirected,25493,,,1,0
tá,star,Undirected,25492,,,1,0
tá,linda,Undirected,25491,,,1,0
tá,página,Undirected,25490,,,1,0
tá,abriu,Undirected,25489,,,1,0
tá,logo,Undirected,25488,,,1,0
tá,foto,Undirected,25487,,,1,0
tá,child,Undirected,25486,,,1,0
tá,amei,Undirected,25485,,,1,0
tá,"#hannahmontana",Undirected,25483,,,1,0
tá,nome,Undirected,25482,,,1,0
tá,honrar,Undirected,25481,,,1,0
tá,hd,Undirected,25480,,,1,0
tá,remasterizar,Undirected,25479,,,1,0
tá,anos,Undirected,25478,,,1,0
tá,quantos,Undirected,25477,,,1,0
tá,demorar,Undirected,25476,,,1,0
tá,caramba,Undirected,25475,,,1,0
tá,sd,Undirected,25474,,,1,0
tá,@disney,Undirected,25473,,,1,0
tá,sucesso,Undirected,25472,,,1,0
tá,olho,Undirected,25471,,,1,0
tá,preferido,Undirected,25470,,,1,0
tá,filme,Undirected,25469,,,1,0
tá,vulgo,Undirected,25468,,,1,0
tá,perdido,Undirected,25467,,,1,0
tá,reino,Undirected,25466,,,1,0
tá,atlantis,Undirected,25465,,,1,0
tá,vendo,Undirected,25464,,,1,0
tá,adm,Undirected,25463,,,1,0
tá,conta,Undirected,25462,,,1,0
tá,baixaram,Undirected,25461,,,1,0
tá,ar,Undirected,25460,,,1,0
ar,😭,Undirected,25510,,,1,0
ar,feliz,Undirected,25509,,,1,0
ar,preciosidade,Undirected,25508,,,1,0
ar,sério,Undirected,25507,,,1,0
ar,🥺,Undirected,25506,,,1,0
ar,🏼,Undirected,25505,,,1,0
ar,🙌,Undirected,25504,,,1,0
ar,bracinhos,Undirected,25502,,,1,0
ar,joga,Undirected,25501,,,1,0
ar,encantadoaapaixonadoa,Undirected,25500,,,1,0
ar,%,Undirected,25499,,,1,0
ar,100,Undirected,25498,,,1,0
casa,branca,Undirected,25547,,,1,0
casa,cory,Undirected,25546,,,1,0
casa,bordo,Undirected,25545,,,1,0
casa,gêmeos,Undirected,25544,,,1,0
casa,cody,Undirected,25543,,,1,0
casa,zack,Undirected,25542,,,1,0
casa,sentido,Undirected,25541,,,1,0
casa,derek,Undirected,25540,,,1,0
casa,raven,Undirected,25539,,,1,0
casa,visões,Undirected,25538,,,1,0
casa,anual,Undirected,25537,,,1,0
casa,plano,Undirected,25536,,,1,0
casa,assinar,Undirected,25535,,,1,0
casa,fez,Undirected,25534,,,1,0
casa,mikey,Undirected,25532,,,2,1
casa,casa,Undirected,25531,,,1,0
casa,curtir,Undirected,25529,,,2,1
curtir,mikey,Undirected,25548,,,1,0
baixaram,preferido,Undirected,25557,,,1,0
baixaram,filme,Undirected,25556,,,1,0
baixaram,vulgo,Undirected,25555,,,1,0
baixaram,perdido,Undirected,25554,,,1,0
baixaram,reino,Undirected,25553,,,1,0
baixaram,atlantis,Undirected,25552,,,1,0
