,user_screen_name,user_id,user_is_verified,retweeted_from_screen_name,retweeted_from_id,retweeted_from_is_verified,screen_name_mention_1,id_mention_1,in_reply_to_screen_name,in_reply_to_user_id,created_at,id,text,retweet_count,favorite_count,user_followers,user_following
8226,hxv_ld,1282797015693393921,False,,0,,,0,0,0,2020-11-18 01:24:08,1328871578453618690,"Eu vou chegar no ponto que vou brigar com os meu amigos pq eles tem e eu não, que tudo #DisneyPlus https://t.co/1vKgXnUqwv",0,2,9,157
8227,Bad_12th,1259554258778763265,False,,0,,,0,0,0,2020-11-18 01:24:07,1328871574280302593,#DisneyPlus alguma pessoa Boa me passa a conta do Disney+,0,1,20,260
8228,Napsychse,1166874997371080705,False,sickofthisnoise,1312618345338994689,False,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:24:07,1328871573487562754,RT @sickofthisnoise: vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo e ativar as notificações) #Di…,1447,0,102,347
8229,jessielopes,40984379,False,JaumGodoy,9052992,False,JaumGodoy,9052992,0,0,2020-11-18 01:24:04,1328871562297094145,"RT @JaumGodoy: Chateadíssimo que não tem este clássico das Princesas no #DisneyPlus 
 https://t.co/JFIu4pHOVh",1220,0,254,302
8230,VioletOlav,861751966782939138,False,,0,,,0,0,0,2020-11-18 01:24:04,1328871561995153408,"Enfim, a hipocrisia...

#DisneyPlus https://t.co/8LbaiDE7gb",0,0,76,199
8231,sunflowercondor,2805935266,False,sickofthisnoise,1312618345338994689,False,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:24:02,1328871555724697607,"RT @sickofthisnoise: vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo)
#DisneyPlus https://t.co/ELI…",2446,0,944,910
8232,isabe8l,1159864728954576896,False,,0,,,0,0,0,2020-11-18 01:24:01,1328871552209874951,"eu tô medingando disney+ sim 

(aliás, quem tiver me passa por favorr)

#DisneyPlus",1,2,6,79
8233,ber_bucharel,1194063386427965440,False,informandopop,1112331800058232832,False,informandopop,1112331800058232832,0,0,2020-11-18 01:24:01,1328871549429035008,"RT @informandopop: A plataforma de streaming, Disney+, acaba de ser lançada no Brasil, e agora você pode assistir a saga completa de filmes…",18,0,307,1027
8234,_SarahGiovanna,3357600267,False,eusoutrouxaz,1306070509499674624,False,eusoutrouxaz,1306070509499674624,0,0,2020-11-18 01:24:00,1328871546425892865,RT @eusoutrouxaz: como eu me sinto depois de assinar a #DisneyPlus https://t.co/Rbpn67r8UI,112,0,125,300
8235,theoryalexa,1320964599760490496,False,RozendoRafaela,1312218255189307392,False,RozendoRafaela,1312218255189307392,0,0,2020-11-18 01:24:00,1328871545784201217,"RT @RozendoRafaela: ❗️SORTEIO DISNEY+ (PLUS) ❗️ 
   
  - curtir o Tweet 
  - de rt e fav 
  - me siga 
  - comente um print provando que me…",67,0,371,386
8236,edyrjr,1057031974848729090,False,JaumGodoy,9052992,False,JaumGodoy,9052992,0,0,2020-11-18 01:23:59,1328871542751682560,"RT @JaumGodoy: Chateadíssimo que não tem este clássico das Princesas no #DisneyPlus 
 https://t.co/JFIu4pHOVh",1220,0,307,286
8237,startfromsphere,3295148032,False,df_porto,14539108,False,df_porto,14539108,0,0,2020-11-18 01:23:59,1328871541807992838,"RT @df_porto: GALERA, AVISO:
Antes de dar play em qualquer filme do #DisneyPlus, favor VERIFICAR:
- A marca indelével na parte superior;
-…",2465,0,132,2454
8238,lucasmoura143,797821769046523905,False,,0,,,0,0,0,2020-11-18 01:23:59,1328871541732503553,"Vamos assistir a ""WALL-E"" juntos. Entre no meu GroupWatch. 

https://t.co/bt0myz0NFd

Fiquem a vontade",0,1,699,1017
8239,jisooparkz,1300913125085061121,False,sickofthisnoise,1312618345338994689,False,sickofthisnoise,1312618345338994689,0,0,2020-11-18 01:23:58,1328871537815019520,RT @sickofthisnoise: vou dar conta Disney+ para todos que derem RT/FAV nesse tweet (tem que estar me seguindo e ativar as notificações) #Di…,1447,0,990,1013
8240,sunflweers,1174709760727408640,False,mutiroesmanu,1713383844,False,mutiroesmanu,1713383844,0,0,2020-11-18 01:23:58,1328871537638846464,"RT @mutiroesmanu: ✨SORTEIO DISNEY PLUS: 5 GANHADORES✨ 

REGRAS: 
-Seguir o perfil @donnoverao e @mutiroesmanu 
-Dar RT e FAV nesse tweet
-…",29,0,4052,4108
8241,blondieviolence,1678023596,False,JaumGodoy,9052992,False,JaumGodoy,9052992,0,0,2020-11-18 01:23:57,1328871534698565633,"RT @JaumGodoy: Chateadíssimo que não tem este clássico das Princesas no #DisneyPlus 
 https://t.co/JFIu4pHOVh",1220,0,159,1014
8242,isa_mouraax,948968862195863553,False,,0,,,0,0,0,2020-11-18 01:23:56,1328871530990870531,quando o assunto é mendigar conta da disney+ #DisneyPlus https://t.co/zPoPM1WTuN,0,0,281,538
8243,karinesousa01,1283782454424276992,False,15amanda8,1146514128485396482,False,15amanda8,1146514128485396482,0,0,2020-11-18 01:23:54,1328871522396680193,RT @15amanda8: Mudaram a senha  ent vim aqui mais uma vez me sigam e deem rt mnd dm q eu envio email e senha #DisneyPlus #disneyplusbrasil…,525,0,49,140
8244,minhasbolhas,373434418,False,JaumGodoy,9052992,False,JaumGodoy,9052992,0,0,2020-11-18 01:23:54,1328871521251713027,"RT @JaumGodoy: Chateadíssimo que não tem este clássico das Princesas no #DisneyPlus 
 https://t.co/JFIu4pHOVh",1220,0,455,385
